shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
7323_5,40.5018080238026,-8.37673378381433,13174
7323_6,40.507067133408,-8.38062925485243,13175
7326_1,40.5959837859158,-8.39225752264782,13176
7322_1,40.6201941545036,-8.38019962637749,13177
7326_2,40.5954837229728,-8.39242656165868,13178
7323_7,40.5522685132694,-8.33151673815137,13179
7316_1,40.5582751946356,-8.36895122977432,13180
7311_3,40.5640159022348,-8.46150440239099,13181
7323_4,40.5321084923393,-8.36615736702151,13182
7316_2,40.5543063364326,-8.37779237662464,13183
7323_3,40.5470094764205,-8.34670452150453,13184
7323_8,40.5397783890889,-8.36197385419354,13185
7316_3,40.5671291395723,-8.32826295355454,13186
7311_3,40.5641569444374,-8.46143208201994,13187
7322_2,40.613992328778,-8.31484253322952,13188
7323_6,40.506873430435,-8.38056543858676,13189
7321_2,40.5763293875657,-8.44645889960747,13190
7326_1,40.5962530839401,-8.39226756287147,13191
7322_1,40.620150542557,-8.38014172276435,13192
7326_2,40.5955863920487,-8.39234488707477,13193
7323_7,40.5523151461773,-8.33166083494093,13194
7323_5,40.5015531304348,-8.37647328903743,13195
7316_1,40.5584578990242,-8.36877024939584,13196
7323_4,40.5322101181304,-8.36589615193591,13197
7316_2,40.554372970001,-8.37775981910561,13198
7323_3,40.5471811555112,-8.3466463343405,13199
7311_3,40.5643949534442,-8.46123783600973,13200
7323_8,40.539731711357,-8.36156300347887,13201
7316_3,40.5672599212858,-8.32830573508631,13202
7322_2,40.6143356723994,-8.31498601012136,13203
7321_2,40.5762938315701,-8.44670368466102,13204
7326_1,40.5964031268008,-8.3922627912554,13205
7326_2,40.595737127472,-8.39226664174621,13206
7323_7,40.5523370506875,-8.33183506951954,13207
7323_6,40.5066111701606,-8.38049009918501,13208
7323_5,40.5013441223726,-8.37606427776126,13209
7316_1,40.5588975302177,-8.36851053964758,13210
7322_1,40.6200944143815,-8.38007842249241,13211
7323_4,40.5323860603687,-8.36531179431346,13212
7316_2,40.5544341223792,-8.37775182290114,13213
7323_3,40.5474473231946,-8.34651803938871,13214
7322_2,40.6144303383482,-8.31502936236827,13215
7323_8,40.5396588676179,-8.36103374547588,13216
7316_3,40.5672784725191,-8.3283848268141,13217
7321_2,40.5763101048597,-8.44675759602736,13218
7326_1,40.5967234529019,-8.39220436373577,13219
7311_3,40.5645968736863,-8.46106488607474,13220
7326_2,40.5959851955998,-8.39228053277769,13221
7323_5,40.5011851916687,-8.37543386285708,13222
7323_7,40.5523296428569,-8.33197811872105,13223
7323_6,40.5064391674651,-8.38043787465533,13224
7316_1,40.5590335197067,-8.36847589531769,13225
7322_1,40.6200319387677,-8.38002258204028,13226
7323_4,40.532729054912,-8.36409836293807,13227
7316_2,40.5545110454249,-8.37777048569677,13228
7323_3,40.5475994066426,-8.34646906676987,13229
7323_8,40.5395905474778,-8.36081793081927,13230
7316_3,40.5672330929574,-8.32851872050128,13231
7311_3,40.5648430457616,-8.46087926678566,13232
7322_2,40.6145931812888,-8.31509278999902,13233
7321_2,40.5763387000152,-8.44680887320168,13234
7323_5,40.5011005227015,-8.37504342624348,13235
7326_1,40.5970530149211,-8.39204687885672,13236
7326_2,40.596247462803,-8.39228597886388,13237
7323_7,40.5523195036491,-8.3320426393909,13238
7323_6,40.5059415772825,-8.38029061086791,13239
7316_1,40.5593656697298,-8.36844893190787,13240
7322_1,40.6199692462951,-8.37998691750589,13241
7323_4,40.532835695748,-8.3637204390104,13242
7316_2,40.5547965161705,-8.37791442538552,13243
7323_3,40.5477676305109,-8.34647245063452,13244
7323_5,40.5011102990639,-8.37500798324036,13245
7323_8,40.5394916839164,-8.36060725067029,13246
7316_3,40.5672159388656,-8.32859814056458,13247
7322_2,40.6147459741081,-8.31512138255434,13248
7321_2,40.5763488452069,-8.44685198891902,13249
7326_1,40.5976143322521,-8.39178539638185,13250
7326_2,40.5964089289785,-8.39228198435273,13251
7323_7,40.5522814128311,-8.33213988352757,13252
7311_3,40.565003964252,-8.46072758842877,13253
7323_6,40.5056907351776,-8.38021695830849,13254
7316_1,40.5596856368975,-8.36843396073366,13255
7322_1,40.6199144568163,-8.37996018941975,13256
7323_4,40.5330097625038,-8.36316822563948,13257
7316_2,40.5548721588871,-8.37791486629756,13258
7323_3,40.5479345096536,-8.34650710373653,13259
7323_8,40.539315192604,-8.36036098602265,13260
7316_3,40.5672174937965,-8.32904321903557,13261
7322_1,40.6198404597635,-8.37993171621478,13262
7321_2,40.5763487355425,-8.44689236496807,13263
7326_1,40.5977300334136,-8.39168598605354,13264
7322_2,40.6148785883845,-8.31513003008826,13265
7326_2,40.5967175561084,-8.39222734590929,13266
7323_7,40.5521886428331,-8.33227641483917,13267
7311_3,40.5651502292385,-8.46054577466778,13268
7323_6,40.5053275183122,-8.38019818146033,13269
7316_1,40.5599152490993,-8.36845577315887,13270
7323_5,40.5011855981326,-8.37500768103627,13271
7323_4,40.5331596721417,-8.36282495356409,13272
7316_2,40.554944554421,-8.37788049109202,13273
7323_3,40.5481290441382,-8.34655411453339,13274
7322_1,40.6197776494557,-8.379896996044,13275
7323_8,40.5391886817152,-8.36026557173419,13276
7316_3,40.5672098319322,-8.32947615973088,13277
7321_2,40.5763114042044,-8.44703485432874,13278
7326_1,40.5979206551215,-8.39138530373007,13279
7326_2,40.5970749,-8.3920623,13280
7311_3,40.5653115000562,-8.46026954843892,13281
7323_6,40.5053212766569,-8.38008539462752,13282
7323_7,40.5519323446515,-8.33262618094993,13283
7322_2,40.6149999025128,-8.31509555107469,13284
7316_1,40.5613635826504,-8.36839323368882,13285
7323_5,40.5013527462255,-8.37505050530668,13286
7323_4,40.5333757958286,-8.3625188140096,13287
7316_2,40.5550662130266,-8.37772083774379,13288
7323_3,40.5485000707991,-8.34665611973595,13289
7323_8,40.5390361292629,-8.36017954623022,13290
7316_3,40.5671280767444,-8.33002999168571,13291
7321_2,40.576276242202,-8.44713428538964,13292
7323_6,40.5051283492772,-8.37999704779614,13293
7311_3,40.5654675778411,-8.46009207537823,13294
7326_1,40.5981055209681,-8.3910749718395,13295
7322_1,40.6197147768146,-8.37984004545173,13296
7326_2,40.597625979696,-8.39180461231633,13297
7322_2,40.615099777576,-8.31503946578774,13298
7323_7,40.5518750052293,-8.33270509313261,13299
7316_1,40.5623837229604,-8.36834460636904,13300
7323_5,40.5015709665093,-8.37504991038702,13301
7323_4,40.5336164316448,-8.36226261006427,13302
7316_2,40.5551701343734,-8.37757864987799,13303
7323_3,40.548768410113,-8.34672249997352,13304
7323_6,40.5050137473321,-8.37991400293357,13305
7323_8,40.5388596415761,-8.36012037738763,13306
7316_3,40.5670906899537,-8.33029026500776,13307
7311_3,40.5656037913704,-8.45998966353917,13308
7322_2,40.6152717520801,-8.31491893170984,13309
7321_2,40.5763331318101,-8.44810089684513,13310
7326_1,40.5982887555677,-8.39083263745026,13311
7326_2,40.5977446120519,-8.39170137908339,13312
7323_7,40.5517867194395,-8.33282989215837,13313
7323_5,40.5017807912681,-8.37499522661322,13314
7316_1,40.5625357504331,-8.36831581886497,13315
7322_1,40.6196382694564,-8.37976208035889,13316
7323_4,40.5341138426839,-8.36179077044978,13317
7316_2,40.5552183506188,-8.37753693011556,13318
7322_2,40.6154297356704,-8.31485968830968,13319
7323_3,40.54898588322,-8.3467469224065,13320
7323_5,40.5028761867867,-8.37447384539251,13321
7323_8,40.5387280413512,-8.36010183410468,13322
7316_3,40.5669767303834,-8.33077133533296,13323
7321_2,40.576348846361,-8.44835938053306,13324
7326_1,40.5983645855679,-8.39077188209027,13325
7326_2,40.5979366822359,-8.3914064536523,13326
7323_7,40.5516982915537,-8.33292986018768,13327
7311_3,40.5657432132159,-8.45991088823386,13328
7316_1,40.5627917089657,-8.3682158908191,13329
7322_1,40.6195612206506,-8.37965225921707,13330
7323_6,40.5048093116829,-8.37976427358278,13331
7323_4,40.5350170467974,-8.36093861645053,13332
7316_2,40.5557115827008,-8.37718177116595,13333
7323_5,40.5031789163067,-8.37432396134995,13334
7323_3,40.5491714079771,-8.34670839619245,13335
7323_8,40.5384275663932,-8.3601397053326,13336
7316_3,40.566846881505,-8.33109188921542,13337
7321_2,40.5763503697446,-8.44855319517797,13338
7322_1,40.6194943948824,-8.37951569870098,13339
7326_1,40.5988891231471,-8.39047619958937,13340
7326_2,40.5981186426716,-8.39108844210454,13341
7323_7,40.5515870516358,-8.33300334281279,13342
7316_1,40.5630932449658,-8.36806358071325,13343
7322_2,40.615631920511,-8.31480553702415,13344
7311_3,40.5659152171958,-8.45989239825396,13345
7323_6,40.5044201089439,-8.37942640647103,13346
7323_4,40.5351541885669,-8.36084370970306,13347
7316_2,40.5559457754667,-8.37696023381983,13348
7323_3,40.5494059210532,-8.34662630490398,13349
7323_8,40.5379107148703,-8.36024771232116,13350
7316_3,40.5664104589063,-8.33208918728254,13351
7323_5,40.5049990301023,-8.37343425822242,13352
7321_2,40.5762902022236,-8.44878978820471,13353
7326_1,40.5991732965376,-8.39033745799841,13354
7326_2,40.5982960192771,-8.39085183657746,13355
7323_7,40.5512496665691,-8.33311422994284,13356
7322_2,40.6160678159022,-8.31473047006692,13357
7316_1,40.5633990066545,-8.36787937588852,13358
7323_6,40.5041573076841,-8.37919511447431,13359
7322_1,40.6194651096301,-8.37942610018688,13360
7323_4,40.5352811703298,-8.36076854444869,13361
7316_2,40.5560082267953,-8.376879265088,13362
7311_3,40.5660691892097,-8.45988026270037,13363
7323_3,40.5496258456106,-8.34651889409053,13364
7323_6,40.5030272965349,-8.3782767063506,13365
7323_8,40.5373272050629,-8.36035059764723,13366
7316_3,40.5661472301242,-8.33246136005586,13367
7323_5,40.5058922895611,-8.37299878548614,13368
7321_2,40.5762180140345,-8.44891865364821,13369
7326_1,40.5994645285046,-8.39015902172059,13370
7326_2,40.5983735870505,-8.39078238630613,13371
7323_7,40.5506505706034,-8.33329531808677,13372
7316_1,40.563919244963,-8.36762759660961,13373
7322_2,40.6163975390151,-8.31469986913056,13374
7311_3,40.5661461387711,-8.45988707917273,13375
7323_4,40.5353781178101,-8.36073627311694,13376
7316_2,40.5561209873378,-8.37665400846747,13377
7322_1,40.6194341093205,-8.37935169875186,13378
7323_3,40.5497914171848,-8.34638848723756,13379
7323_5,40.5064159757754,-8.37273102065821,13380
7323_8,40.5364260685269,-8.36053627121654,13381
7316_3,40.5657001507384,-8.33306088310282,13382
7321_2,40.5761564264193,-8.44892374758381,13383
7326_1,40.5995677728999,-8.39006735011361,13384
7323_6,40.5026673134194,-8.37789284235152,13385
7326_2,40.5987724099624,-8.39055639216545,13386
7323_7,40.5503895978995,-8.33328671258164,13387
7322_2,40.6166969029908,-8.31469736452456,13388
7316_1,40.564169243773,-8.36752040548182,13389
7322_1,40.6193795,-8.3792418,13390
7311_3,40.5662704272227,-8.45994781120022,13391
7323_4,40.535506898938,-8.36070950000403,13392
7316_2,40.5561558431077,-8.37648859461754,13393
7323_3,40.5498848794163,-8.34626003321488,13394
7311_3,40.5663243469183,-8.4599910217665,13395
7322_2,40.6169230296154,-8.31467974336482,13396
7323_8,40.5362340084406,-8.36057495678742,13397
7316_3,40.5654772533114,-8.33329252280044,13398
7321_2,40.5759945493241,-8.44882608318168,13399
7323_5,40.5070417126303,-8.37240770202523,13400
7323_6,40.5021004178849,-8.37707598189131,13401
7326_1,40.5998095883444,-8.38978177357737,13402
7326_2,40.59911846026,-8.39037926859804,13403
7323_7,40.5502654424191,-8.33335648580377,13404
7316_1,40.564232478422,-8.36749301251548,13405
7322_1,40.6193361277418,-8.37916633043297,13406
7323_4,40.5359429574623,-8.36061578636057,13407
7316_2,40.5562079233018,-8.37569135291518,13408
7323_3,40.5499985306663,-8.34598254589537,13409
7323_8,40.5360633722246,-8.36061842432396,13410
7316_3,40.5651896102191,-8.33345763418269,13411
7322_2,40.6171062336994,-8.31464708761033,13412
7311_3,40.5664337448585,-8.46010536711257,13413
7321_2,40.5754127398657,-8.44842766354615,13414
7323_5,40.5072731361542,-8.37218952440012,13415
7326_1,40.599925490627,-8.38967338533861,13416
7323_6,40.5018034016721,-8.37673557125506,13417
7326_2,40.5994586235838,-8.39018583929371,13418
7323_7,40.5502197489535,-8.33342594073355,13419
7316_1,40.5643837320613,-8.36745523013891,13420
7322_1,40.6192595811062,-8.37906049621131,13421
7323_4,40.5362003031588,-8.36056347184313,13422
7316_2,40.5562776762968,-8.3750074690966,13423
7322_2,40.6173488641743,-8.31457646786425,13424
7323_3,40.5501835789044,-8.34560774054804,13425
7323_8,40.5354664303741,-8.36074061781311,13426
7316_3,40.5649978125652,-8.33354789069357,13427
7322_1,40.6191884430965,-8.37898441319234,13428
7321_2,40.5752570196128,-8.44833003032709,13429
7323_6,40.5016809137992,-8.37660205760814,13430
7326_1,40.6000605901741,-8.38958808806786,13431
7311_3,40.5665267300773,-8.46023251744289,13432
7326_2,40.5995809075125,-8.39007506904623,13433
7323_7,40.5501907849463,-8.33350431328406,13434
7323_5,40.5076524094838,-8.37156801169941,13435
7316_1,40.5646921253241,-8.3674530027077,13436
7323_4,40.5364747352111,-8.36050876831344,13437
7316_2,40.5563403734734,-8.37400081284407,13438
7323_3,40.5502712881284,-8.34547523371392,13439
7323_8,40.5353743090292,-8.36076088849735,13440
7316_3,40.5648776175377,-8.33362322234514,13441
7311_3,40.5666670964081,-8.46039855254783,13442
7323_6,40.5015497537796,-8.37647759702278,13443
7321_2,40.5751463793133,-8.44825952628951,13444
7322_2,40.6176129727914,-8.31450259050433,13445
7326_1,40.6001801205694,-8.38956533280872,13446
7326_2,40.5997231033717,-8.38990222412779,13447
7323_7,40.5501818351636,-8.3335809673214,13448
7323_5,40.5079169312314,-8.37115998526568,13449
7316_1,40.5648452301252,-8.3674669302751,13450
7322_1,40.619130604941,-8.37893147249668,13451
7323_4,40.5372351565312,-8.36034704005778,13452
7316_2,40.5563677905883,-8.37353105378199,13453
7323_3,40.5504367152461,-8.34536073674653,13454
7323_8,40.5353010714215,-8.36078615678838,13455
7316_3,40.5645885717526,-8.33387062258397,13456
7321_2,40.5750810392548,-8.4481354005926,13457
7322_2,40.6177835638559,-8.31445829660028,13458
7326_1,40.6003360545462,-8.38956009168497,13459
7326_2,40.5998200046478,-8.38979568072465,13460
7323_5,40.5082908913302,-8.37060554710171,13461
7323_6,40.5013386582434,-8.37606716221524,13462
7311_3,40.5667635390831,-8.46046129775306,13463
7323_7,40.5501852181302,-8.33366268255479,13464
7316_1,40.5651818574061,-8.3675455384681,13465
7322_1,40.6189942806531,-8.37882867792822,13466
7323_4,40.5379035979819,-8.36021934211058,13467
7316_2,40.5563929871322,-8.37279357949336,13468
7323_3,40.5507468011963,-8.34532196270926,13469
7323_8,40.5351567471914,-8.3608565880395,13470
7316_3,40.5643365102416,-8.33409391066754,13471
7322_2,40.6179364296263,-8.3144404762775,13472
7323_5,40.5085974915613,-8.37016136795642,13473
7326_1,40.6007992640401,-8.38958791060878,13474
7326_2,40.5999303133452,-8.38968728299941,13475
7323_6,40.5012665134516,-8.37576750119543,13476
7311_3,40.5669024926879,-8.46054787205762,13477
7323_7,40.5501991058519,-8.3337624639491,13478
7316_1,40.5661431715644,-8.36782062589205,13479
7322_1,40.6188693334927,-8.37877053601088,13480
7316_2,40.5564041728738,-8.37254467855157,13481
7323_4,40.5382656942028,-8.36014704652006,13482
7323_5,40.5089051529067,-8.36972531171486,13483
7323_3,40.5508272063368,-8.345275250362,13484
7323_8,40.5350326697626,-8.36095748137253,13485
7316_3,40.5642530572433,-8.33428439859575,13486
7322_2,40.6180235846889,-8.31444071193025,13487
7322_1,40.6187288381647,-8.37871591672165,13488
7326_1,40.6009384951346,-8.38962121926722,13489
7326_2,40.600059147105,-8.3896095613625,13490
7311_3,40.5670136311703,-8.46062572138319,13491
7323_7,40.5503544699519,-8.33411920464167,13492
7323_6,40.5011804378868,-8.3754381321935,13493
7316_1,40.5662953964645,-8.36785894007272,13494
7316_2,40.5564422718664,-8.37225431631502,13495
7323_4,40.5384182800221,-8.36011828854622,13496
7323_3,40.5509058291282,-8.34517563887287,13497
7323_8,40.5348379427621,-8.36114885479015,13498
7316_3,40.5642389558675,-8.33442665261461,13499
7311_3,40.5670675262463,-8.46067752260368,13500
7326_1,40.6010398431783,-8.38966453292764,13501
7322_2,40.6181195399251,-8.31446749317497,13502
7326_2,40.6001391446618,-8.38959201667825,13503
7323_7,40.5504183091703,-8.33428079684467,13504
7323_6,40.5010893777757,-8.37504323995881,13505
7316_1,40.5665095842824,-8.36781742671955,13506
7322_1,40.6182016514464,-8.37850154154266,13507
7323_5,40.5096792631272,-8.36864738199914,13508
7316_2,40.5564814119607,-8.37185791702244,13509
7323_4,40.5387326233211,-8.36008028856956,13510
7323_3,40.5509743254471,-8.34499689459472,13511
7323_8,40.5346236819821,-8.36134291566628,13512
7316_3,40.5642456609671,-8.33455383105742,13513
7311_3,40.5670985190894,-8.46072062247516,13514
7326_1,40.6011620748642,-8.38975387316398,13515
7326_2,40.600330162535,-8.38958115816395,13516
7323_7,40.5504363282215,-8.33436675399568,13517
7323_6,40.5011054138721,-8.3749901291007,13518
7322_2,40.6182230504237,-8.31450921346482,13519
7316_1,40.5666804988885,-8.36774880829863,13520
7322_1,40.6181227713453,-8.37846866505608,13521
7316_2,40.5565239770028,-8.37165470320973,13522
7323_4,40.5388639454893,-8.36010221474246,13523
7323_5,40.5098035705827,-8.36851226686076,13524
7323_3,40.5511216623101,-8.34446270227733,13525
7323_8,40.534394159566,-8.3615649869909,13526
7316_3,40.5643350640926,-8.33492346432257,13527
7326_1,40.6013377166838,-8.38988351498575,13528
7323_6,40.5011911487701,-8.37499495968999,13529
7326_2,40.6007904451731,-8.38961088323763,13530
7322_2,40.6186117465118,-8.3147290712786,13531
7323_7,40.550442792637,-8.33447146682659,13532
7311_3,40.5671571137612,-8.46084760715803,13533
7316_1,40.5669218779303,-8.36765335969557,13534
7322_1,40.6180128183093,-8.37840096255705,13535
7323_5,40.5098757818522,-8.3684586283767,13536
7316_2,40.5565898158666,-8.37149528439359,13537
7323_4,40.5390166586115,-8.36014341178829,13538
7323_3,40.551371971437,-8.34384822070965,13539
7323_8,40.5341715279634,-8.36177185209834,13540
7316_3,40.5644474227141,-8.33536885736755,13541
7322_2,40.6189832566932,-8.31493233985014,13542
7323_6,40.5013628544944,-8.37503529550084,13543
7326_1,40.6014489182923,-8.38992655145011,13544
7326_2,40.6009384568148,-8.38963847390994,13545
7323_7,40.5504350552921,-8.33458849140367,13546
7316_1,40.567242516626,-8.3675905117253,13547
7322_1,40.6174375,-8.3778938,13548
7323_5,40.5099302305898,-8.36842830976537,13549
7311_3,40.5672336366976,-8.46100474374753,13550
7316_2,40.55676435474,-8.3712020190802,13551
7323_4,40.5391982024822,-8.36024891780661,13552
7322_2,40.6191025978912,-8.31499715440991,13553
7323_6,40.5015697342764,-8.37503685983312,13554
7323_3,40.5515865897559,-8.34329893376589,13555
7323_5,40.5100181630429,-8.36840522896538,13556
7323_8,40.5336266342647,-8.36228364562466,13557
7316_3,40.5645576778095,-8.33569616939427,13558
7326_1,40.6015792086418,-8.38993307834992,13559
7326_2,40.601035420962,-8.3896817708347,13560
7323_7,40.5504521670606,-8.3346999637369,13561
7316_1,40.567447895546,-8.36756522550797,13562
7322_1,40.6171471644137,-8.37762534023453,13563
7316_2,40.5570033370508,-8.37082970350606,13564
7323_4,40.5393226441053,-8.36035690577029,13565
7311_3,40.5674439312237,-8.46134291961319,13566
7323_5,40.5100787011483,-8.36838517493081,13567
7323_3,40.5517101491234,-8.342953842113,13568
7323_8,40.5335345991676,-8.36238638628178,13569
7316_3,40.5645666532376,-8.33584454857497,13570
7326_1,40.6016753395747,-8.38989621052671,13571
7326_2,40.6011562041183,-8.38976535394108,13572
7323_7,40.550478906302,-8.33477379325154,13573
7322_2,40.619111263461,-8.3151605808326,13574
7316_1,40.5676095808076,-8.36758951566036,13575
7323_6,40.5017753513403,-8.37498656100396,13576
7322_1,40.6167250795815,-8.37721534444722,13577
7311_3,40.5675679747387,-8.46148955244995,13578
7316_2,40.5574638832723,-8.37014615896078,13579
7323_4,40.5394980282573,-8.36059721677015,13580
7323_3,40.55183843483,-8.34255873329274,13581
7323_8,40.533407641426,-8.36251911195481,13582
7316_3,40.5645502995025,-8.33595349259837,13583
7323_5,40.5102433307709,-8.36837166766752,13584
7326_1,40.6017294651939,-8.38985891256466,13585
7326_2,40.6013405923928,-8.3899046153028,13586
7323_7,40.5505250011023,-8.33482335202246,13587
7316_1,40.5680370240849,-8.36771191499179,13588
7322_1,40.6163422236053,-8.37683477912953,13589
7311_3,40.5676709855589,-8.46154588981093,13590
7322_2,40.61908574757,-8.31532130227248,13591
7323_6,40.5028736869053,-8.37446464020052,13592
7316_2,40.5578357187532,-8.36955193717143,13593
7323_4,40.5396034996085,-8.3608062777668,13594
7323_5,40.5105263275548,-8.36837429511908,13595
7311_3,40.5677707821851,-8.46158073703395,13596
7323_3,40.5518881670536,-8.34241967166415,13597
7316_3,40.5644807927074,-8.336089524333,13598
7323_8,40.5332515294964,-8.36272277801031,13599
7322_1,40.6157472700073,-8.37633324357709,13600
7326_1,40.6017886147856,-8.38978491786879,13601
7326_2,40.601446241023,-8.38994379718344,13602
7323_7,40.5506105484229,-8.3348696309625,13603
7322_2,40.6190224845005,-8.31538909340072,13604
7323_6,40.5031754526058,-8.37431761425812,13605
7316_1,40.5681551790314,-8.36771707908198,13606
7316_2,40.5582622370856,-8.36893659267608,13607
7323_4,40.5396698218126,-8.36102039557791,13608
7323_3,40.5519423933558,-8.34227127716347,13609
7323_6,40.5049965396122,-8.3734277742422,13610
7316_3,40.5643211155479,-8.33629491762204,13611
7323_8,40.5331153016409,-8.36296564141273,13612
7322_2,40.6185875456485,-8.31565810390227,13613
7311_3,40.5678968172221,-8.46160282787765,13614
7323_5,40.510665680439,-8.36837785923658,13615
7326_1,40.6018606728071,-8.38967175397105,13616
7326_2,40.6015820886047,-8.38995226154417,13617
7323_7,40.5506871822082,-8.33488351663094,13618
7316_1,40.5688006140576,-8.36764312413464,13619
7322_1,40.6154734753154,-8.37616910621842,13620
7316_2,40.5584451116739,-8.36875172667408,13621
7323_4,40.5397110449297,-8.36128324912802,13622
7322_2,40.61848384954,-8.315734072216,13623
7323_3,40.5520004174911,-8.34199536954165,13624
7316_3,40.5640436086308,-8.33654233925741,13625
7323_8,40.5329933401503,-8.36326002829928,13626
7323_6,40.5058911177638,-8.37298877558249,13627
7323_5,40.5108073850725,-8.36837895015776,13628
7326_1,40.6019075938148,-8.3895442656853,13629
7311_3,40.5679460860017,-8.46155367707846,13630
7326_2,40.601688469931,-8.3899058468744,13631
7323_7,40.5509246577414,-8.33486080686185,13632
7316_1,40.5689048353213,-8.3675939456521,13633
7322_1,40.6153332688903,-8.3759667481528,13634
7316_2,40.5588902843913,-8.36849303077868,13635
7323_4,40.5398060767107,-8.36197444986578,13636
7323_3,40.5520007343361,-8.34174042797281,13637
7316_3,40.5639672384005,-8.33664201775811,13638
7323_8,40.5328692152134,-8.3636560163944,13639
7311_3,40.5680154027972,-8.46136503882082,13640
7323_6,40.5064138276814,-8.37271805869822,13641
7322_2,40.6184357855732,-8.31577538183198,13642
7326_1,40.6019289020779,-8.38938746864038,13643
7326_2,40.6017365749357,-8.38987687867931,13644
7323_7,40.5510776773145,-8.33487496517668,13645
7323_5,40.5109706896554,-8.36838913626961,13646
7316_1,40.5689850916938,-8.36752941222439,13647
7322_1,40.6151857007724,-8.37571012904876,13648
7316_2,40.5590335599289,-8.36845843769024,13649
7323_4,40.5398299003772,-8.36223255244434,13650
7323_3,40.5519665342755,-8.34159938281515,13651
7316_3,40.563937105118,-8.33670853293147,13652
7323_8,40.5327357848783,-8.36413303970219,13653
7322_2,40.6184041289964,-8.31582502418553,13654
7323_6,40.5070383740311,-8.37239794330347,13655
7326_1,40.6019295345696,-8.38910711738849,13656
7326_2,40.6018026748919,-8.38979400708156,13657
7322_1,40.6148353140456,-8.37499500255072,13658
7323_5,40.5111151857316,-8.36842995221217,13659
7323_7,40.5512096401873,-8.33492905397177,13660
7311_3,40.5680355116556,-8.46120407696712,13661
7316_1,40.5690952720615,-8.36732524885021,13662
7316_2,40.5592820405226,-8.36843519626919,13663
7323_4,40.5398642455391,-8.36236683392627,13664
7323_3,40.5519010536768,-8.34139155537717,13665
7316_3,40.5638324347201,-8.33714418458049,13666
7323_8,40.5325014180757,-8.36493068124738,13667
7322_2,40.6183939506275,-8.31587140978777,13668
7323_6,40.507265478143,-8.37218109459543,13669
7326_1,40.6019247498386,-8.38874416579385,13670
7326_2,40.601859156147,-8.38969667209855,13671
7323_5,40.5112807734652,-8.36852830726191,13672
7311_3,40.5680574590402,-8.46097225752108,13673
7323_7,40.5512843956144,-8.33499397952956,13674
7316_1,40.5691304866434,-8.36716325018377,13675
7322_1,40.6146298447646,-8.37481576995,13676
7316_2,40.5593739958644,-8.36843381368539,13677
7323_4,40.5399092275658,-8.36251347968345,13678
7323_3,40.551808245791,-8.34126971408382,13679
7316_3,40.5637040943497,-8.3379067388206,13680
7323_8,40.532255087556,-8.36582939565451,13681
7322_2,40.6183925064649,-8.31598578156397,13682
7323_5,40.5113910614735,-8.36862314216862,13683
7326_1,40.6019323146473,-8.3885827160992,13684
7323_6,40.5076507547446,-8.37155605865342,13685
7326_2,40.6019134283593,-8.38954908104886,13686
7311_3,40.5680595597147,-8.46080906013973,13687
7323_7,40.5513369049166,-8.33508231956425,13688
7316_1,40.5691502408869,-8.3670475109518,13689
7322_1,40.6144262,-8.3746647,13690
7316_2,40.5596855709818,-8.3684166112004,13691
7323_4,40.5399412720109,-8.36259726681369,13692
7323_5,40.5115188073619,-8.36872895294603,13693
7323_3,40.5514824608771,-8.34086898884522,13694
7316_3,40.5637051891734,-8.33823619485012,13695
7323_8,40.5322116224844,-8.3659637427652,13696
7311_3,40.5680468546785,-8.46066941271861,13697
7323_6,40.5079110677764,-8.37115296786322,13698
7326_1,40.6019481198851,-8.38844510084263,13699
7322_2,40.618418771955,-8.31614995753401,13700
7326_2,40.6019384302807,-8.38937408443888,13701
7323_7,40.5513841839569,-8.33520146742879,13702
7316_1,40.569168530492,-8.36698173487923,13703
7322_1,40.6142103,-8.3745525,13704
7316_2,40.559908479416,-8.36843179451131,13705
7323_4,40.5400716217663,-8.36288460180443,13706
7323_3,40.5512576164218,-8.34060432112252,13707
7316_3,40.563740150567,-8.3385244699864,13708
7323_8,40.532129581631,-8.36618500406916,13709
7322_1,40.6141428900745,-8.37450430812699,13710
7311_3,40.5680193379299,-8.46055546277522,13711
7323_6,40.5082846351287,-8.37059852550841,13712
7326_1,40.6019748931115,-8.3883020836871,13713
7326_2,40.6019382471065,-8.38913207458292,13714
7322_2,40.618476559904,-8.31634902978881,13715
7323_7,40.5514096595904,-8.335343104692,13716
7316_1,40.5692133673621,-8.36698713987142,13717
7323_5,40.511737361592,-8.36891489808913,13718
7316_2,40.5613618374238,-8.36837587784305,13719
7323_4,40.5402207282693,-8.36317744379738,13720
7323_3,40.5510760440382,-8.34045687143867,13721
7316_3,40.5637487235027,-8.33877908678072,13722
7323_8,40.532020584823,-8.36643438440685,13723
7326_1,40.6020136085813,-8.38816994335544,13724
7326_2,40.6019340614505,-8.38875571802373,13725
7323_6,40.5085902630457,-8.37015552397424,13726
7322_2,40.618501617032,-8.31647839274616,13727
7323_7,40.5514346016952,-8.3355257370796,13728
7311_3,40.5679510450424,-8.46038333268822,13729
7316_1,40.5692610659948,-8.36701646279183,13730
7323_5,40.5118811309743,-8.36902014379577,13731
7322_1,40.614073,-8.3744205,13732
7316_2,40.5620240800798,-8.36835305196123,13733
7323_4,40.54044608425,-8.36362091115586,13734
7323_3,40.5510169001285,-8.34040469470172,13735
